county,city,state,zipCode,georeference,streetName,streetNumber
Queens,BAYSIDE,NY,11360,POINT (-73.77569 40.77908),BELL BLVD,24-28
Oswego,PULASKI,NY,13142,POINT (-76.11199 43.55449),RT 13,3739
Richmond,STATEN ISLAND,NY,10308,POINT (-74.14764 40.54043),HYLAN BLVD,4075
Yates,PENN YAN,NY,14527,POINT (-77.03821 42.61039),STATE RT 14A,3173
Rockland,STONY POINT,NY,10980,POINT (-73.98691 41.21848),FILORS LN,20
Kings,BROOKLYN,NY,11219,POINT (-74.01134 40.62923),FORT HAMILTON PKWY,6722
Dutchess,POUGHKEEPSIE,NY,12601,POINT (-73.91022 41.74199),VIOLET AVE,433
Kings,BROOKLYN,NY,11230,POINT (-73.96652 40.63139),CONEY ISLAND AVE,1071
Kings,BROOKLYN,NY,11226,POINT (-73.95179 40.6444),ROGERS AVE,1053
Onondaga,SYRACUSE,NY,13204,POINT (-76.16519 43.04723),W FAYETTE ST,715
Kings,BROOKLYN,NY,11226,POINT (-73.95602 40.6405),DITMAS AVE,2227
Kings,BROOKLYN,NY,11235,POINT (-73.96521 40.57681),BRIGHTON BEACH AVE,259
New York,NEW YORK,NY,10013,POINT (-74.00078 40.71815),LAFAYETTE ST,110
New York,NEW YORK,NY,10029,POINT (-73.93845 40.79637),E 115TH ST,249
Richmond,STATEN ISLAND,NY,10314,POINT (-74.13878 40.61616),WATCHOGUE RD,286
Putnam,GARRISON,NY,10524,POINT (-73.92545 41.35099),RT 9,1467
Kings,BROOKLYN,NY,11226,POINT (-73.96424 40.64129),CORTELYOU RD,1501
Queens,CORONA,NY,11368,POINT (-73.86841 40.74697),JUNCTION BLVD,4118
Greene,FREEHOLD,NY,12431,POINT (-74.04942 42.35921),RT 67,3666
Herkimer,HERKIMER,NY,13350,POINT (-74.98313 43.02345),E SMITH ST,110
Queens,CORONA,NY,11368,POINT (-73.85792 40.74908),108TH ST,42-06
Kings,BROOKLYN,NY,11203,POINT (-73.92935 40.64189),UTICA AVE,1251
Kings,BROOKLYN,NY,11214,POINT (-73.99748 40.61192),18TH AVE,7714
Kings,BROOKLYN,NY,11226,POINT (-73.95633 40.64121),FLATBUSH AVE,1183
Queens,WOODSIDE,NY,11377,POINT (-73.89895 40.73686),66TH ST,50-02
Queens,RIDGEWOOD,NY,11385,POINT (-73.90024 40.71199),FRESH POND RD,62-74
Westchester,YONKERS,NY,10703,POINT (-73.87482 40.95626),NEPPERHAN AVE,925
Dutchess,POUGHKEEPSIE,NY,12603,POINT (-73.90205 41.69624),MAIN STREET,782
Queens,ARVENE,NY,11692,POINT (-73.79876 40.59268),BEACH CHANNEL DR,69-19
Niagara,NIAGARA FALLS,NY,14304,POINT (-78.98091 43.10331),MILITARY RD,2429
Suffolk,RIVERHEAD,NY,11901,POINT (-72.66479 40.93495),OLD COUNTRY RD,640
Queens,LONG ISLAND CITY,NY,11101,POINT (-73.9261 40.75293),37TH STREET,36-46
Kings,BROOKLYN,NY,11224,POINT (-73.99453 40.57558),MERMAID AVENUE,2803
Orange,PORT JERVIS,NY,12771,POINT (-74.648 41.40194),ROUTE 209,194
Suffolk,EAST HAMPTON,NY,11937,POINT (-72.15998 40.96925),MONTAUK HWY,480
Fulton,JOHNSTOWN,NY,12095,POINT (-74.40985 43.03314),CTY HWY 131,260
Bronx,BRONX,NY,10468,POINT (-73.88783 40.8745),VILLA AVE UNIT B,3102
Kings,BROOKLYN,NY,11217,POINT (-73.97769 40.68438),FLATBUSH AVE,139
Kings,BROOKLYN,NY,11201,POINT (-73.9922 40.69725),CLARK ST,101
Queens,RIDGEWOOD,NY,11385,POINT (-73.90294 40.70663),FOREST AVENUE,66-35
Kings,BROOKLYN,NY,11204,POINT (-73.99006 40.61248),20TH AVE,7201
Queens,LONG ISLAND CITY,NY,11103,POINT (-73.93116 40.75486),31ST AVE,37-01
Broome,BINGHAMTON,NY,13905,POINT (-75.93721 42.10782),GLENWOOD AVE,10
Kings,BROOKLYN,NY,11213,POINT (-73.93598 40.67703),TROY AVE,73
Queens,JAMAICA,NY,11435,POINT (-73.8069 40.70143),147 PLACE,92-12
Ontario,FARMINGTON,NY,14425,POINT (-77.36291 42.97421),NY ROUTE 96,6179
Dutchess,HOPEWELL JUNCTION,NY,12533,POINT (-73.72848 41.60442),BEEKMAN RD,831
Queens,LONG ISLAND CITY,NY,11101,POINT (-73.95121 40.74806),45TH AVENUE UNIT 35,10-40
Queens,QUEENS VILLAGE,NY,11429,POINT (-73.73787 40.71392),HEMPSTEAD AVE,218-08
Saratoga,MIDDLE GROVE,NY,12850,POINT (-73.96563 43.07998),MIDDLE GROVE RD,6631
Queens,HOWARD BEACH,NY,11414,POINT (-73.8311 40.65974),159TH ROAD,102-10
Bronx,BRONX,NY,10466,POINT (-73.8583 40.88561),BARNES AVENUE,3925
Monroe,FAIRPORT,NY,14450,POINT (-77.44406 43.0689),PITTSFORD PALMYRA RD,6707
Richmond,STATEN ISLAND,NY,10307,POINT (-74.241 40.51129),AMBOY ROAD,7311
Kings,BROOKLYN,NY,11220,POINT (-74.01169 40.63344),8TH AVE,6301
Erie,KENMORE,NY,14217,POINT (-78.87871 42.9589),ELMWOOD AVE,2260
Kings,BROOKLYN,NY,11215,POINT (-73.98096 40.66763),7TH AVE,305
Bronx,BRONX,NY,10458,POINT (-73.89942 40.85801),GRAND CONCOURSE,2326
New York,NEW YORK,NY,10013,POINT (-74.0022 40.72642),PRINCE STREET,186
Nassau,MASSAPEQUA,NY,11758,POINT (-73.466 40.68988),BROADWAY,681
Kings,BROOKLYN,NY,11221,POINT (-73.91984 40.6882),BROADWAY,1432
Queens,ASTORIA,NY,11106,POINT (-73.93119 40.75725),36TH AVE,29-02
Bronx,BRONX,NY,10466,POINT (-73.85674 40.89454),WHITE PALINS RD,4234
Kings,BROOKLYN,NY,11207,POINT (-73.88772 40.65483),PENNSYLVANIA AVE,951
Kings,BROOKLYN,NY,11211,POINT (-73.9513 40.71406),METROPOLITAN AVE,525
Bronx,BRONX,NY,10457,POINT (-73.89078 40.84582),CROTONA AVE.,1967
Dutchess,FISHKILL,NY,12524,POINT (-73.89382 41.5268),WESTAGE DRIVE,18
Oswego,OSWEGO,NY,13126,POINT (-76.57409 43.42132),RT 104 W,7559
Wyoming,PORTAGEVILLE,NY,14536,POINT (-78.04513 42.56632),RT 19A,6963
Queens,MASPETH,NY,11378,POINT (-73.90175 40.71675),FRESH POND RD,60-08
Erie,EAST AMHERST,NY,14051,POINT (-78.69695 43.02205),TRANSIT RD,9290-9300
Ulster,ELLENVILLE,NY,12428,POINT (-74.39063 41.72305),N MAIN ST,16
Queens,SOUTH RICHMOND HIL,NY,11419,POINT (-73.81398 40.69065),LIBERTY AVE,132-01
New York,NEW YORK,NY,10003,POINT (-73.98626 40.72877),E 9TH ST,319
Queens,RIDGEWOOD,NY,11385,POINT (-73.89049 40.70239),CENTRAL AVENUE,65-04
Bronx,BRONX,NY,10467,POINT (-73.8665 40.86545),ALLERTON AVE,717
Bronx,BRONX,NY,10475,POINT (-73.82447 40.86918),BARTOW AVE,2146
Queens,FRESH MEADOWS,NY,11365,POINT (-73.79254 40.73898),HORACE HARDING EXPWY,181-08
Fulton,GLOVERSVILLE,NY,12078,POINT (-74.34248 43.05517),N MAIN ST,169
Queens,RICHMOND HILL,NY,11418,POINT (-73.84319 40.69519),JAMAICA AVE,102-61
New York,NEW YORK,NY,10040,POINT (-73.93072 40.85898),HILLSIDE AVENUE,7
Queens,JAMAICA,NY,11432,POINT (-73.78885 40.70743),JAMAICA AVE,170-23
Kings,BROOKLYN,NY,11221,POINT (-73.92108 40.68837),HOWARD AVENUE,8
Erie,BUFFALO,NY,14211,POINT (-78.82503 42.90348),WALDEN AVENUE,290
Kings,BROOKLYN,NY,11222,POINT (-73.93913 40.723),MORGAN AVE,546
Dutchess,RHINEBECK,NY,12572,POINT (-73.89372 41.9575),ROUTE 9,6885
Kings,BROOKLYN,NY,11223,POINT (-73.97917 40.60529),W 6TH ST,1714
Kings,BROOKLYN,NY,11228,POINT (-74.00997 40.61785),13TH AVE,7907
New York,NEW YORK,NY,10033,POINT (-73.93346 40.84748),W 179TH STREET,529
Kings,BROOKLYN,NY,11204,POINT (-73.9907 40.61862),18TH AVENUE,6520
Dutchess,POUGHKEEPSIE,NY,12601,POINT (-73.90785 41.69734),MAIN ST,709
Kings,BROOKLYN,NY,11203,POINT (-73.9306 40.65361),UTICA AVE,795
Queens,MASPETH,NY,11378,POINT (-73.89119 40.72833),GRAND AVE,72-05
Niagara,LEWISTON,NY,14092,POINT (-79.03786 43.17193),CENTER ST,735
New York,NEW YORK,NY,10024,POINT (-73.96998 40.78954),COLUMBUS AVE,633
Westchester,YONKERS,NY,10701,POINT (-73.89556 40.92921),NEW MAIN ST,266
Onondaga,TULLY,NY,13159,POINT (-76.12147 42.7943),ST RT 281,475
Kings,BROOKLYN,NY,11237,POINT (-73.9247 40.70013),WILSON AVE,161
Greene,WINDHAM,NY,12496,POINT (-74.25182 42.30727),RT 23 BOX 507,5373
Suffolk,COPIAGUE,NY,11726,POINT (-73.39754 40.69234),SUNRISE HWY,1201
New York,NEW YORK,NY,10002,POINT (-73.98799 40.71839),DELANCEY STREET,115
Cortland,CORTLAND,NY,13045,POINT (-76.20554 42.59673),STATE RTE 281,3932
Broome,ENDWELL,NY,13760,POINT (-76.01861 42.10688),E MAIN ST,3408
Kings,BROOKLYN,NY,11211,POINT (-73.95141 40.70824),HEWES STREET,383
Bronx,BRONX,NY,10466,POINT (-73.86091 40.89513),BRONX BLVD,4220
St. Lawrence,HELENA,NY,13649,POINT (-73.72794 41.20831),MAIN ST,28
Ulster,OLIVEBRIDGE,NY,12461,POINT (-74.28748 41.89272),COUNTY ROAD 3,2082
Essex,UPPER JAY,NY,12987,POINT (-73.77443 44.34038),SUGAR HOUSE WAY,18
Erie,BUFFALO,NY,14207,POINT (-78.90394 42.9499),TONAWANDA ST,778
Ulster,KERHONKSON,NY,12446,POINT (-74.3136 41.77165),RT 209 PO BOX 654,6532
Warren,GLENS FALLS,NY,12801,POINT (-73.64449 43.30982),GLEN ST,179
Queens,SAINT ALBANS,NY,11412,POINT (-73.76549 40.7018),FARMERS BLVD,111-04
Suffolk,FISHERS ISLAND,NY,06390,POINT (-72.00884 41.25956),THE GLOAMING,1420
Kings,BROOKLYN,NY,11206,POINT (-73.93988 40.70786),BUSHWICK AVENUE,230
Kings,BROOKLYN,NY,11204,POINT (-73.98907 40.6276),16TH AVE,5502
Orleans,MEDINA,NY,14103,POINT (-78.38763 43.2204),W CENTER ST SUITE 1,113
Suffolk,WEST BABYLON,NY,11704,POINT (-73.38874 40.7314),EADS ST,51
Kings,BROOKLYN,NY,11223,POINT (-73.97743 40.59611),WEST 6TH STREET,2113
Bronx,BRONX,NY,10466,POINT (-73.83628 40.88898),E 233RD ST.,1401
Bronx,BRONX,NY,10457,POINT (-73.88813 40.84778),E 180TH ST,718
Westchester,OSSINING,NY,10562,POINT (-73.86181 41.16169),MAIN STREET,191
New York,NEW YORK,NY,10031,POINT (-73.95377 40.82204),BROADWAY STORE 3,3399
Erie,CLARENCE,NY,14031,POINT (-78.59032 42.98043),MAIN ST,10655
Cattaraugus,FARMERSVILLE STATI,NY,14060,POINT (-78.29303 42.44818),FAIRVIEW ROAD,10260
Suffolk,PATCHOGUE,NY,11772,POINT (-73.00843 40.78164),MEDFORD AVE,401
Queens,FRESH MEADOWS,NY,11365,POINT (-73.79439 40.73286),FRESH MEADOW LN,68-31
Queens,RIDGEWOOD,NY,11385,POINT (-73.89715 40.70693),FRESH POND RD,66-64
Queens,JAMAICA,NY,11435,POINT (-73.80593 40.69757),SUTPHIN BLVD,95-33
Queens,ST ALBANS,NY,11433,POINT (-73.77953 40.69219),MERRICK BLVD,113-21
Suffolk,DEER PARK,NY,11729,POINT (-73.32838 40.75937),DEER PARK AVENUE,1848
Nassau,BALDWIN,NY,11510,POINT (-73.61366 40.64938),FOXHURST ROAD,759
Nassau,CARLE PLACE,NY,11514,POINT (-73.60371 40.75149),WESTBURY AVE,552
Bronx,BRONX,NY,10452,POINT (-73.92149 40.83921),EDWARD L GRANT HWY,1307
Westchester,PORT CHESTER,NY,10573,POINT (-73.67482 41.00163),S REGENT ST,107
Kings,BROOKLYN,NY,11220,POINT (-74.0055 40.64283),7TH AVENUE,4910
Suffolk,EAST HAMPTON,NY,11937,POINT (-72.20382 40.96986),LONG LANE,55
Oneida,NEW YORK MILLS,NY,13417,POINT (-75.29927 43.09488),CLINTON ST,19
Westchester,YONKERS,NY,10705,POINT (-73.89665 40.9177),SOUTH BROADWAY,457
Bronx,BRONX,NY,10462,POINT (-73.86133 40.84622),MORRIS PARK AVE,839
New York,NEW YORK,NY,10019,POINT (-73.98626 40.76201),8TH AVE,810
Suffolk,FLANDERS,NY,11901,POINT (-72.63396 40.90908),FLANDERS RD,721
Schuyler,MONTOUR FALLS,NY,14865,POINT (-76.84544 42.34858),N CATHERINE ST,127
Suffolk,MATTITUCK,NY,11952,POINT (-72.53441 40.99262),B PIKE ST,610
Bronx,BRONX,NY,10453,POINT (-73.91037 40.84686),E 175TH ST,105
Suffolk,LAKE GROVE,NY,11755,POINT (-73.13241 40.86393),SMITH HAVEN MALL,616
Bronx,BRONX,NY,10468,POINT (-73.89809 40.86152),E 188TH ST,164
Kings,BROOKLYN,NY,11217,POINT (-73.97916 40.68472),ATLANTIC AVE,560
New York,NEW YORK,NY,10003,POINT (-73.98238 40.7359),2ND AVE,343
Kings,BROOKLYN,NY,11214,POINT (-74.00035 40.61436),NEW UTRECHT AVE,7619
Orleans,MEDINA,NY,14103,POINT (-78.39372 43.26784),RIDGE RD,11279
Tompkins,ITHACA,NY,14850,POINT (-76.50812 42.43464),S MEADOW ST,500
Bronx,BRONX,NY,10460,POINT (-73.86487 40.83774),ARCHER STREET,1852
Suffolk,BAY SHORE,NY,11706,POINT (-73.26284 40.75016),SPUR DR NORTH,365
New York,NEW YORK,NY,10002,POINT (-73.99293 40.71787),GRAND ST,272
Monroe,ROCHESTER,NY,14612,POINT (-77.67378 43.29012),LONG POND RD,16
Queens,MASPETH,NY,11378,POINT (-73.91095 40.71513),55TH STREET,60-42
Bronx,BRONX,NY,10467,POINT (-73.86333 40.88262),WHITE PLAINS RD,3738
Dutchess,RED HOOK,NY,12571,POINT (-73.876 41.99522),W MARKET ST,2
Kings,BROOKLYN,NY,11207,POINT (-73.8833 40.66611),NEW LOTS AVE,759
Bronx,BRONX,NY,10466,POINT (-73.84099 40.88042),BOSTON ROAD,3717
Kings,BROOKLYN,NY,11229,POINT (-73.95022 40.59951),AVENUE U,2101
Kings,BROOKLYN,NY,11235,POINT (-73.95174 40.58826),AVENUE Z,1717
New York,NEW YORK,NY,10029,POINT (-73.94926 40.78769),EAST 99TH STREET,153
Kings,BROOKLYN,NY,11215,POINT (-73.99351 40.66126),5TH AVE,692
Kings,BROOKLYN,NY,11212,POINT (-73.90825 40.65993),ROCKAWAY AVE,800
New York,NEW YORK,NY,10033,POINT (-73.93576 40.84405),AUDUBON AVE,180
Kings,BROOKLYN,NY,11211,POINT (-73.95271 40.71061),S 1ST STREET,356
Tompkins,TRUMANSBURG,NY,14886,POINT (-76.63764 42.50954),SWAMP COLLEGE RD,4061
Erie,BUFFALO,NY,14216,POINT (-78.85057 42.95859),KENMORE AVE,870
Kings,BROOKLYN,NY,11235,POINT (-73.96036 40.58743),CONEY ISLAND AVE,2836
Bronx,BRONX,NY,10458,POINT (-73.89109 40.85769),3RD AVE,4660
Kings,BROOKLYN,NY,11220,POINT (-74.00529 40.64649),6TH AVENUE,4502
New York,NEW YORK,NY,10032,POINT (-73.94183 40.83314),AMSTERDAM,1967
Bronx,BRONX,NY,10467,POINT (-73.88168 40.88232),JEROME AVE,3480
Suffolk,HUNTINGTON,NY,11743,POINT (-73.41893 40.88496),NEW YORK AVE,135
Kings,BROOKLYN,NY,11228,POINT (-74.00903 40.61114),86TH ST,1516
Schoharie,SHARON SPRINGS,NY,13459,POINT (-74.65807 42.78846),CHESTNUT ST,573
Richmond,STATEN ISLAND,NY,10303,POINT (-74.15508 40.63367),VAN PELT AVE,109
Bronx,BRONX,NY,10463,POINT (-73.9033 40.88106),BROADWAY,5665
Bronx,BRONX,NY,10459,POINT (-73.89562 40.81801),INTERVALE AVE,854
Kings,BROOKLYN,NY,11206,POINT (-73.93876 40.69896),BRAODWAY,839
Bronx,BRONX,NY,10456,POINT (-73.90507 40.83263),THIRD AVE,3593
Westchester,YONKERS,NY,10701,POINT (-73.8683 40.94831),LOCKWOOD AVE,146
Erie,BUFFALO,NY,14203,POINT (-78.87847 42.88542),DELAWARE AVE,50
Ulster,ELLENVILLE,NY,12428,POINT (-74.38782 41.72613),RT 209,8112
New York,NEW YORK,NY,10024,POINT (-73.98063 40.78263),BROADWAY,2182
Dutchess,TIVOLI,NY,12583,POINT (-73.90905 42.05854),BROADWAY,54A
Bronx,BRONX,NY,10458,POINT (-73.88896 40.86354),WEBSTER AVENUE,2645
Chautauqua,FALCONER,NY,14733,POINT (-79.19722 42.11973),E MAIN ST,34
Bronx,BRONX,NY,10451,POINT (-73.92292 40.81704),MORRIS AVE,528
Nassau,HEMPSTEAD,NY,11550,POINT (-73.62739 40.7051),FRONT ST,215
Columbia,HUDSON,NY,12534,POINT (-73.82063 42.2005),CR 14,149
Kings,BROOKLYN,NY,11221,POINT (-73.92352 40.69034),BROADWAY,1317
Kings,BROOKLYN,NY,11204,POINT (-73.98622 40.63034),16TH AVE,5004
Nassau,HEMPSTEAD,NY,11550,POINT (-73.62495 40.70914),MAIN ST,79A
Schenectady,SCHENECTADY,NY,12304,POINT (-73.91296 42.77194),KINGS RD,534
Erie,BUFFALO,NY,14211,POINT (-78.82553 42.91447),E FERRY STREET,1036
Suffolk,RIVERHEAD,NY,11901,POINT (-72.65019 40.96753),SOUND AVE,4558
Queens,RIDGEWOOD,NY,11385,POINT (-73.89831 40.70052),MYRTLE AVE,6001
Kings,BROOKLYN,NY,11231,POINT (-74.01746 40.67753),VAN DYKE STREET 324A,175
New York,NEW YORK,NY,10029,POINT (-73.94078 40.78993),E 106TH ST,318
Chautauqua,FREWSBURG,NY,14738,POINT (-79.16139 42.05367),CENTER ST,20
New York,NEW YORK,NY,10039,POINT (-73.93809 40.82861),W 154TH STREET,301
Westchester,ARMONK,NY,10504,POINT (-73.71356 41.1279),MAIN ST,450
Kings,BROOKLYN,NY,11216,POINT (-73.951 40.68755),NOSTRAND AVE,313
Queens,CORONA,NY,11368,POINT (-73.84105 40.76005),WILLETS POINT BLVD,127-60
Westchester,HARTSDALE,NY,10530,POINT (-73.80028 41.01698),S CENTRAL AVE,74
New York,NEW YORK,NY,10032,POINT (-73.93676 40.84268),AUDUBON AVE,128
Dutchess,POUGHKEEPSIE,NY,12601,POINT (-73.91622 41.70275),HARRISON ST,32
Bronx,BRONX,NY,10466,POINT (-73.86055 40.88766),WHITE PLAINS RD,3968
Dutchess,HOPEWELL JUNCTION,NY,12533,POINT (-73.84932 41.56304),RT 82,349
Westchester,YONKERS,NY,10701,POINT (-73.89516 40.93464),PALISADE AVENUE,45
