id,licenseNumber,operationType,establishmentType,entityName,squareFootage,dbaName,streetNumber,nysMunicipalBoundaries
00000000-0000-0000-AFC8-D7A7FD1D0C05,605400,Store,JAC,FAMA FOOD CORP,5000,C TOWN,2276,307
00000000-0000-0000-2D38-9CDB9746ADF2,010302,Store,JAB,NINO'S BAKERY LLC,3000,NINO'S BAKERY,718,814
00000000-0000-0000-5996-154467EB17D9,473637,Store,JAC,BOLLA OPERATING LI CORP,600,KINGS MIDDLE CTRY SPR,560,1014
00000000-0000-0000-59E1-896F86099600,300468,Store,JAC,RITE PRICE GAS & FOOD MART INC,1000,SUNOCO,1400,989
00000000-0000-0000-866E-2A6615DE3BCC,742877,Store,JAC,167 UTICA DELI CORP,900,167 UTICA DELI,167,894
00000000-0000-0000-5BE3-1B340B51EFC7,755996,Store,JAC,SHOPNO BAZAR INC,1000,SHOPNO BAZAR,1430,307
00000000-0000-0000-C290-D52BE71F09D1,734604,Store,JAC,KRUPA 1106 CORP,2400,WAVERLY EXPRESS MART,1106,1022
00000000-0000-0000-C9D0-95D10DC79D15,360093,Store,JAC,FARMERS PLACE LLC,2500,FARMER PLACE,256,910
00000000-0000-0000-B1BD-8C23F519A41A,060402,Store,JAC,GREEN FROG CS INC,1600,GREEN FROG THE,1822,201
00000000-0000-0000-E35F-133D8C2B7F4C,714443,Store,JAC,BARTOLOME GROCERY AND DELI CORP,1500,BARTOLOME GROCERY AND D,4302,894
00000000-0000-0000-42A3-277BF989BF76,730494,Store,A,DOLGEN NEW YORK LLC,0,DOLLAR GENERAL STORE  1,528,307
00000000-0000-0000-BF60-38050883AEE7,282786,Store,JAC,NORTH SHORE MARKETPLACE 2 LTD,19000,NORTH SHORE FARMS,190,59
00000000-0000-0000-4143-30B96FB41ABA,283166,Store,JAC,NEW GO BARN INC,700,NEW GO BARN,3370,62
00000000-0000-0000-64D4-E82C55464A79,639341,Store,JAC,CHARLIE AND SON MEAT MRKT CO INC,700,CHARLIE AND SON MT MRKT,150-54B,196
00000000-0000-0000-B983-43A897281BAC,616268,Store,JAC,SALCE NOLBERTO,1000,NOLBERTO GROCERY,1032,894
00000000-0000-0000-AB68-80EA4A9D9BFC,714705,Store,JAC,BLEECKER DELI & GRILL INC,800,BLEECKER DELI & GRILL,442,894
00000000-0000-0000-D19D-37E36D7E56C2,754256,Store,JAC,AL BAYATY WOROOD D,0,SAFA EXPRESS,873,537
00000000-0000-0000-3040-6ABBFE1295F0,637857,Store,A,GENERAL NUTRITION CORP,1500,GENERAL NUTRITION 1014,39-01,196
00000000-0000-0000-A007-BF2F5E479E8A,728172,Store,A,NASSAU GROCERY INC,1200,NASSAU GROCERY,59,749
00000000-0000-0000-EEBE-913DA91DABB7,747053,Store,JAC,BROOK MEAT & PRODUCE CORP,10000,SHOP FAIR,228,307
00000000-0000-0000-5FFF-43C4B08672F1,754830,Store,A,DOLGEN NEW YORK LLC,0,DOLLAR GENERAL  24002,6339,647
00000000-0000-0000-5030-49767F6290FE,709788,Store,JAC,MERMAID GARDEN INC,3000,MERMAID GARDEN,644,894
00000000-0000-0000-568F-4C98E1B9D384,746659,Store,JAC,SIX BRO GROCERY CORP,1500,SIX BRO GROCERY,8404,894
00000000-0000-0000-0B86-6AA051180BF3,261610,Store,A,DOLGEN NEW YORK LLC,0,DOLLAR GENERAL  9897,5103,542
00000000-0000-0000-2607-8530EE20A480,607684,Store,JAC,LA COLONIA FOOD INC,750,LA COLONIA FOOD,594,307
00000000-0000-0000-32B8-995F0EB9648B,752455,Store,A,GORILLAS BROOKLYN LITTLE CARIBBEA,0,GORILLAS - 7 FLATBUSH,2815,894
00000000-0000-0000-DE1B-6DB559F3AFFD,080070,Store,JAC,WAL-MART STORES EAST LP,103141,WAL-MART SPRCNTR  2120,5396,263
00000000-0000-0000-22DD-D379C0E8CFC0,619209,Store,JABC,TAPPS SUPERMARKET INC,10000,KEY FOOD 1154,2245,894
00000000-0000-0000-AD9F-C5932041F338,753977,Store,JAC,RCC DELI FOOD CORP,0,RCC DELI FOOD,588,307
00000000-0000-0000-A34F-C789F4B6CCF3,741086,Store,A,BIG LOTS STORES INC,4000,BIG LOTS 4706,3170,552
00000000-0000-0000-9FEC-168B525BCC16,747208,Store,JAC,BRIGHTON QUICK STOP INC,1100,BRIGHTON QUICK STOP,2360,553
00000000-0000-0000-5037-1C332457EE2F,718482,Store,JAC,SUNSET MINI MARKET CORP,0,SUNSET MINI MARKET,506,894
00000000-0000-0000-8598-873F61B9B0BA,752251,Store,A,DOLGEN NEW YORK LLC,0,DOLLAR GENERAL  23061,6466,625
00000000-0000-0000-DF6B-FF49B4BEA96C,742290,Store,JAC,A PLUS CONVENIENCE STORES INC,0,7 ELEVEN STORE  35112B,1133,552
00000000-0000-0000-68BF-26A1276DFC57,110060,Store,A,CVS ALBANY LLC,8000,CVS PHARMACY 02135,13,778
00000000-0000-0000-4D7D-7B3A04768983,736064,Store,A,U & A MINI MART LLC,1000,U & A MINI MART,9627,894
00000000-0000-0000-D355-E0A54FC7A7B5,754227,Store,JAC,HOSTETLER ELI C HOSTETLER LYDIA,1500,COUNTRYSIDE JAMS & JELL,7246,228
00000000-0000-0000-1AE3-8AB4C799D5EA,345072,Store,JAC,UNITED REFINING CO OF PA INC,2100,KWIK FILL A0040,118,500
00000000-0000-0000-FFD6-F3A127B9A4B3,627284,Store,A,GENERAL NUTRITION CORP,1800,GNC  9855,134-136,749
00000000-0000-0000-A3C6-A12D3520BA3C,753392,Store,JAC,CJ SUSHI WORLD INC,0,CJ SUSHI WORLD,817,971
00000000-0000-0000-2433-2BDD9781DBA9,754977,Store,JAC,CARACAS GOURMET NY LLC,1000,CARACAS GOURMET,213,1023
00000000-0000-0000-7401-292B8A7A0A0E,707832,Store,A,DISCOUNT VALLEY INC,2500,DOLLAR VALLEY,253-06,196
00000000-0000-0000-8A0F-81C16B18DECE,713613,Store,A,DOLGEN NEW YORK LLC,7000,DOLLAR GENERAL  14963,922,699
00000000-0000-0000-40EB-6751DDC410B2,727116,Store,JAC,HONG JIN FISHMARKET INC,900,HONG JIN FISHMARKET,1606,894
00000000-0000-0000-672D-88375C7D694B,718281,Store,JAC,LOCAL GAS LLC,0,BUELL FUELS NORTH BAY C,2088,981
00000000-0000-0000-5F97-E11C96E5169E,706065,Store,JAC,LATE NIGHT STOP 1 DELI INC,1500,LATE NIGHT STOP 1 DELI,9429,894
00000000-0000-0000-7830-9E99071EDCAA,715468,Store,JACDK,AMITYVILLE SUPERSTAR INC,4000,SUPERSTAR BEVERAGE CENT,560,1023
00000000-0000-0000-BB15-B754FF591194,750272,Store,JAC,4040 DELI & GROCERY INC,0,4040 DELI & GROCERY,975,307
00000000-0000-0000-4BD5-F87CE63D9723,727821,Store,JAC,JEROME MEAT & PRODUCE CORPORATION,2200,JEROME MEAT & PRODUCE,3425,307
00000000-0000-0000-972C-9959FC009AA4,623525,Store,JABC,Y&P THREE INC,3500,CORNER CAFE&BAKERY,1659,749
00000000-0000-0000-88C8-AC495C772EAB,479834,Store,A,JC USA INC,1000,JENNY CRAIG WEIGHT LOSS,655-25,1022
00000000-0000-0000-9829-32D1F1964ECB,612165,Store,JAC,F&G SUPERMARKET CORP,7000,C TOWN,2807,894
00000000-0000-0000-9DF4-81EA3F12EB64,749666,Store,A,VISAT 1 CORP,1500,GREEN DELI,1,59
00000000-0000-0000-0D3E-A6D7724AEBFC,742344,Store,JAC,TRACY THOMAS A SR.,1200,CARIBBEAN TASTE,89,425
00000000-0000-0000-C9C2-11EB426C2336,645891,Store,A,CVS ALBANY LLC,6000,CVS PHARMACY 06058,260,585
00000000-0000-0000-4F73-D5B4936BAD4F,755311,Store,JAC,HEALTHY CHOICE MARKETS IV LLC,8000,GREENS NATURAL FOODS,666,970
00000000-0000-0000-99DC-942714C692DB,745909,Store,JAC,FOOD LINE DELI GROCERY CORP,1000,FOOD LINE DELI GROCERY,116-40,196
00000000-0000-0000-CC95-0FCFA018C521,350220,Store,A,REAL DEALS OF AUBURN INC,3000,REAL DEALS OF AUBURN,3779,235
00000000-0000-0000-6CDD-CEF6D5E51B4C,510431,Store,A,CVS ALBANY LLC,7500,CVS PHARMACY 03102,60,406
00000000-0000-0000-4730-867399C04738,707580,Store,JAC,BRIDGE DELI & GROCERY INC,600,BRIDGE DELI & GROCERY,2690,307
00000000-0000-0000-186E-641180BD2763,330787,Store,A,ECKERD CORP,10000,RITE AID 10708,103,893
00000000-0000-0000-AC4D-7F1714E337F5,753448,Store,JAC,EL OSO DELI GROCERY INC,0,EL OSO DELI GROCERY,756,307
00000000-0000-0000-A866-D7C3172F1476,751821,Store,A,MYRTLE BIEDRONKA INC,0,BIEDRONKA,60-15,196
00000000-0000-0000-A5C2-66DA4E8370B6,742426,Store,JAC,BIG FAMOUS 1 DELI & GROCERY INC,0,CHELSEA DELI CAFE,130,749
00000000-0000-0000-9F89-2727A2317CF7,030394,Store,JAC,K&P STOP-N-SHOP INC,1350,K&P STOP-N-SHOP,198,968
00000000-0000-0000-94AC-CEE06652FBE9,737506,Store,JAC,BOLLA OPERATING CORP,1200,KINGS BAISLEY C-STORE,168-07,196
00000000-0000-0000-D1FB-2DB7C0B67ED0,628996,Store,A,MARTINS NEWS SHOPS OF NEW YORK IN,1200,MARTINS NEW SHOPS,200,62
00000000-0000-0000-BCAC-BA96867C3797,740058,Store,A,PRAMUKH 7924 INC,1000,E-SMOKE & CONVENIENCE,79-24,196
00000000-0000-0000-36D6-18127BFF99AB,743468,Store,A,LUCKY CORNER MINI MARKET INC,1200,LUCKY CORNER MINI MARKE,6101,894
00000000-0000-0000-CB7E-D0597CFAE8F9,617427,Store,JAC,ANTONETTE INC,1600,TONYS COUNTRY LIFE FOOD,1316,894
00000000-0000-0000-C9AC-4319A76A0C78,290191,Store,JABC,CARSON GWEN & DAVID,1500,CARSON'S DELI & BAKERY,5668,162
00000000-0000-0000-C067-FF27E0C9EE53,753711,Store,JAC,DE LEON DELI GROCERY CORP,0,DE LEON DELI GROCERY,2124,894
00000000-0000-0000-10A9-A72C64696359,615770,Store,JAC,GRUNFELD BERNARD,1500,MEHADRIN SUPERMARKET,5118-5124,894
00000000-0000-0000-25AC-0368A0CB2B4C,717916,Store,JAC,126 FOOD CORP,500,126 FOOD,126-04,196
00000000-0000-0000-B3C6-AD761D548C81,150064,Store,JAC,DEVINS GARAGE & DELI LLC,1500,DEVINS GARAGE DELI,13024,443
00000000-0000-0000-4E8B-C4CD123B70DC,711443,Store,JAC,WHALENS HORSERADISH PRODUCTS INC,900,WHALENS HORSERADISH PRO,1710,1005
00000000-0000-0000-0FEC-8CB4C6A72D5E,737780,Store,JAC,JOHNSON CITY XPRESS MART INC,2200,JOHNSON CITY XPRESS MAR,719,938
00000000-0000-0000-8BE6-7A55777730F6,715666,Store,JAC,GRANDE MUNDO LLC,5000,GRANDE MUNDO SUPERMARKE,42-16,196
00000000-0000-0000-AF33-1BCF489F9632,619063,Store,JABC,TRANQUILO FOOD CORP,10000,IDEAL FOOD BASKET,1410,894
00000000-0000-0000-6B4C-B3F890D2DB3D,626354,Store,A,DUANE READE ET AL PTRS,7000,DUANE READE 14153,866,749
00000000-0000-0000-93BC-88C48DA39DAB,741423,Store,JAC,537 DELI GROCERY INC,0,537 DELI GROCERY,537,749
00000000-0000-0000-CEC5-AEB4C9032D86,725925,Store,JAC,HEALTHY BITES GOURMET CORP,2000,HEALTHY BITES GOURMET,376,894
00000000-0000-0000-D7F5-B84172A00F59,060410,Store,JACH,WEBBS CANDIES INC,3000,WEBBS CANDIES,115,220
00000000-0000-0000-F4E2-0F33F59CF54C,755648,Store,JAC,CANAAN DELI CORP,0,CANAAN DELI,187,894
00000000-0000-0000-40A0-AB49ABC783CE,753394,Store,JAC,STEWARTS SHOPS CORP,0,STEWARTS SHOP  476,40,261
00000000-0000-0000-CB7F-A094405DCA1F,707807,Store,JAC,LA GUADALUPANA  2 CORP,0,LA GUADALUPANA  2,423,948
00000000-0000-0000-17DA-FBD08764C1F0,140671,Store,JABC,WEGMANS FOOD MARKETS INC,98000,WEGMANS 91,601,300
00000000-0000-0000-2207-0CC188A7EBCE,752546,Store,JAC,DELBARRO MARKET INC,1000,DELBARRO MARKET,37-61,196
00000000-0000-0000-452F-44270FB0529D,745591,Store,JAC,ECO FARMERS MARKET INC,2000,ECO FARMERS MARKET,1330,749
00000000-0000-0000-9B89-B170ACA9E85B,540057,Store,JAC,MALCHOS MANAGEMENT CO INC,4000,STATION GANANDA LLC THE,3290,627
00000000-0000-0000-953F-9D6C5DB2D6E9,751562,Store,JAC,PEPPERMINT PATTY LLC,1100,NORTHFORK DOUGHNUT CO,100,1012
00000000-0000-0000-CF7C-651F21A31AFD,615957,Store,JAC,LOS BROTHER GROCERY CORP,1800,LOS BROTHER GROCERY,608,894
00000000-0000-0000-B13E-EBB5E0F57ABB,739155,Store,JAC,FASTRAC EG LLC,0,FASTRAC EG 291 - MAIN &,672,537
00000000-0000-0000-8582-BC7D80C87525,748299,Store,JAC,LIC BEER PROJECT LLC,0,LIC BEER PROJECT,39-28,196
00000000-0000-0000-1BDE-1726102867BC,736174,Store,JAC,S & N KWIK MART INC,800,KWIK MART OF FLORIDA,101,885
00000000-0000-0000-55BF-F6F55897C38E,510138,Store,JABCH,TK&A LTD,1800,BNB BAGELS,292,425
00000000-0000-0000-2656-1B6DE7FCA62A,726825,Store,JAC,GREEN PARK DELI INC,1400,GREEN PARK DELI AND PIZ,102,749
00000000-0000-0000-A5A0-8102039428E0,515947,Store,JAC,CRUZ SILVANO,3000,CRUZ MEXICAN AMER MKT,9,425
00000000-0000-0000-6129-C223C6D77C13,703263,Store,JAC,SANTANA MAXIMO A,0,MY NEW DELI GROCERY,269,894
00000000-0000-0000-19FF-F4678A71C57B,703788,Store,JAC,DE LUXE DELI CORP,1500,DE LUXE DELI,3359,307
00000000-0000-0000-3A9F-7FB9815B9746,741834,Store,A,LINS VEGETABLE GARDEN INC,250,LIN'S VEGETABLE GARDEN,41-28,196
00000000-0000-0000-134F-0C0CEBCD2297,743522,Store,JAC,GOLDEN ERA LB INC,500,GOLDEN ERA LB,227,61
00000000-0000-0000-0532-08130C71CF39,180101,Store,A,DOLLAR TREE STORES INC,13900,DOLLAR TREE 1303,419,793
00000000-0000-0000-E91E-7168354DDF07,530103,Store,JABC,HUBBARD TIMOTHY & BONNIE,900,FAIRVIEW ORCHARD,11962,723
00000000-0000-0000-DCB8-417BD83E5102,720074,Store,JAC,BOLLA OPERATING LI CORP,1200,KINGS RT 111 C STORE,504,1019
00000000-0000-0000-70A2-8643DEF25468,474259,Store,JAC,NYANTAKYI JANET&NATHAN,1000,ISLAND AFRICAN & CARRIB,1750,1019
00000000-0000-0000-3709-68FA2A4BDA3B,500180,Store,JAC,ITHACA COFFEE COMPANY LLC,3500,ITHACA COFFEE CO,2255,707
00000000-0000-0000-8A54-502CCC377676,737656,Store,JAC,SAVITA 04 INC,1200,7 ELEVEN STORE  34083B,255,1020
00000000-0000-0000-0590-E7400592B1AD,606939,Store,JAC,RELLA MICHAEL & SERVEDIO PETER,500,PETERS MEAT MARKET,2344,307
00000000-0000-0000-B652-0841E5D9D0B4,713771,Store,JAC,TENARES GOURMET DELI GROCERY CORP,0,TENARES GOURMET DELI GR,642,307
00000000-0000-0000-B090-163A2A963FA8,750074,Store,JAC,ANZ ROC EA2 LLC,0,EDIBLE ARRANGEMENTS,2833,548
00000000-0000-0000-A0AD-F5E9EF00869A,756031,Store,JAC,MAHYOOB DELI GROCERY CORP,0,MAHYOOB DELI GROCERY,56,307
00000000-0000-0000-00D2-CFD0B7C298C9,753941,Store,JAC,NEW PRICE RITE DELI CORP,0,NEW PRICE RITE DELI,218-88,196
00000000-0000-0000-921D-2730DAE36F15,753130,Store,JAC,EZ FRESH SUPERMARKET INC,0,EZ FRESH SUPERMARKET,863,894
00000000-0000-0000-DBC5-CE354C3DF825,703192,Store,A,ALDI INC,3000,ALDI STORE  84,998,300
00000000-0000-0000-3610-6FD1A238A63F,750698,Store,JAC,SC NEWBRIDGE FOOD CORP,0,KEYFOOD,685,62
00000000-0000-0000-8D9C-E1456BB828C0,724116,Store,JABC,SARATOGA GLUTEN FREE GOODS LLC,0,SARATOGA GLUTEN FREE GO,176,995
00000000-0000-0000-6677-77CA642648D6,751044,Store,JAC,M&A FRUITS & DELI CORP,0,M&A FRUITS & DELI,1976,307
00000000-0000-0000-D87C-902FCA3B9633,717099,Store,JAC,LITTLE APPLE CIDERY INC,1400,LITTLE APPLE CIDERY,178,516
00000000-0000-0000-6535-14F6B0DD835C,749371,Store,JAC,1538 DELI GROCERY CORP,1000,1538 DELI GROCERY,1538,307
00000000-0000-0000-4D74-D91150D70E68,612291,Store,JAC,POSNERS FOOD CENTER INC,2000,POSNERS FOOD CENTER,4310,894
00000000-0000-0000-082A-18C8E9A2C6BC,711026,Store,JAC,P&T MARKET NY INC,1800,P&T MARKET NY,31,749
00000000-0000-0000-8A45-F839BCE6E6DC,727635,Store,JAC,FEEL RITE NATURAL FOOD SHOPPES IN,9000,FEEL RITE FRESH MARKETS,1445,304
00000000-0000-0000-52F9-590CF210C3F5,714506,Store,JAC,CLIFFORDS SUNRISE TO SUNSET MARKE,1500,CLIFFS LOCAL MARKET,33,925
00000000-0000-0000-59E4-56B5917D3C96,728049,Store,A,A & G DELI GROCERY III CORP,1200,A & G DELI GROCERY III,948,307
00000000-0000-0000-5883-8A85446F2BE5,752046,Store,A,DOLLAR TREE STORES INC,0,DOLLAR TREEW  08943,977,103
00000000-0000-0000-241A-4CD4129A4411,752119,Store,A,DUNNING STEPHEN J,0,SEA TO SEA DIVING ENT,7447,626
00000000-0000-0000-9337-346A3AF7B4CB,755287,Store,JAC,LUS LICENSING LLC,16000,LIDL  1531,210,1014
00000000-0000-0000-0D8B-8DDD6469E198,728275,Store,A,DIVINE PETRO INC,1000,EXPRESS GAS,1034,1019
00000000-0000-0000-070C-44421D8CFC26,742804,Store,JAC,NATURAL FOODS TRADING NY INC,500,SUSHI 88,2335,60
00000000-0000-0000-166B-E11E3AE46C66,608908,Store,JAC,NADAL 3 DELI CONVENIENCE INC,1800,NADAL 3 DELI CONVNIENCE,888A,307
00000000-0000-0000-9FBE-7E78DE8EE52B,530029,Store,A,PATTIES PATCH INC,1600,PATTIES PATCH,12072,723
00000000-0000-0000-3BEF-86256E4FFFF7,752103,Store,JAC,RUBI & RINA INC,0,ALI-AMIN SUPERMARKET,276,307
00000000-0000-0000-F8A6-9D0F73BABB2B,735084,Store,JAC,SUSHILOVER INC,80,SUSHILOVER,1994,307
00000000-0000-0000-C482-F1E51BB3B5EF,606785,Store,JAC,B-A DELIMART INC,1700,STOP ONE,1360,307
00000000-0000-0000-F417-5D01E2A523AB,734079,Store,JAC,GALLARDO MINIMARKET CORP,1800,GALLARDO MINIMARKET,3478,749
00000000-0000-0000-3BA1-D65A4C2F712E,720379,Store,JAC,AKSHAR 3659 DELI AND GROCERY LLC,1800,PHILLIPS GOURMET DELI,3659,307
00000000-0000-0000-C057-BCA5A109C519,739013,Store,JAC,FASTRAC EG LLC,0,FASTRAC EG 221 - N UTIC,384,984
00000000-0000-0000-5775-3FC619FB80D9,739988,Store,JAC,SUBVERSIVE LLC,1800,SUBVERSIVE MALTING & BR,96,760
00000000-0000-0000-93EE-B7C5B39F00EF,754902,Store,JAC,401 E & A DELI & GROCERY CORP,1000,401 E & A DELI & GROCER,401,962
00000000-0000-0000-75E4-2D5D6A19294C,717587,Store,JAC,J A M W DELI & GROCERY CORP,0,HILL TOP DELI,1253,307
00000000-0000-0000-D9E0-B1EC0946FE19,750009,Store,JAC,NEW MAKKI GROCERY INC,0,NEW MAKKI GROCERY,1101,894
00000000-0000-0000-5315-0634FB782A25,745932,Store,A,332 DELI & SMOKE SHIP CORP,800,332 DELI & SMOKE SHIP,332,307
00000000-0000-0000-33DE-A84929413C69,600205,Store,JAC,CARINO DELI GROCERY CORP,1200,CARINO GROCERY,643,307
00000000-0000-0000-B654-8DBBE890CF61,732472,Store,A,WALGREEN EASTERN CO INC,15000,WALGREENS  17390,735,169
00000000-0000-0000-1B21-960117D67814,734341,Store,JAC,JFE FRANCHISING INC,0,SNOWFOX-HANNAFORD 8361,596,129
00000000-0000-0000-DB50-9932B6316823,744624,Store,JAC,BUSTI HISTORICAL SOCIETY,3000,BUSTI HISTORICAL SOCIET,3443,224
00000000-0000-0000-F7AA-98D017E4DA73,295429,Store,JAC,WAGNER FARM&MARKET INC,4500,WAGNER FARM&MARKET,2672,132
00000000-0000-0000-43EB-A9BFF1AC10D3,742391,Store,JAC,M&H SYRACUSE INC,2000,LIBERTY PIZZA & DELI 1,200,703
00000000-0000-0000-975E-C7FF36F4C942,390138,Store,JAC,NEW SQUARE FISH MARKET INC,1000,BEST FISH MARKET,14,529
00000000-0000-0000-B10C-19C798D31685,330545,Store,A,FRIENDLY BEER&SODA DIST INC,1656,FRIENDLY BEER&SODA DIST,156,885
00000000-0000-0000-3604-00CFC15B742D,751161,Store,JAC,GOURMET DELI & GRILL ZONE INC,0,GOURMET DELI & GRILL ZO,629,894
00000000-0000-0000-AC8D-7A3868CC93C1,640923,Store,JAC,LA QUEBRADITA GROCERY CORP,2500,LA QUEBRADITA GROCERY,405,585
00000000-0000-0000-576D-F8E12F0E2436,732209,Store,JAC,7-ELEVEN INC,1000,A PLUS  40187H,7653,703
00000000-0000-0000-EC78-EE83F66A0AA9,380109,Store,JAC,WAL-MART STORES EAST LP,150000,WALMART  2370,760,130
00000000-0000-0000-B068-17EBD31957DA,748194,Store,JAC,ALEX GROCERY & NEWS INC,800,ALEX GROCERY & NEWS,300,894
00000000-0000-0000-B42B-13FAF4F336B9,632590,Store,JAC,WAWEL MEAT & DELI LLC,1200,WAWEL MEAT & DELI,68-33,196
00000000-0000-0000-6DD6-194F61B037BE,055246,Store,JABC,FRANCIS W MURPHY INC,10000,MODERN MARKET,1,75
00000000-0000-0000-5E99-4D01B7E53669,632978,Store,JAC,GUY R BREWER EXPRESS FOOD CORP,0,GUY R BREWER EXPRESS FD,134-50,196
00000000-0000-0000-9546-BD404D0D072D,510538,Store,JACOP,DRESSEL FARMS LLC,20000,DRESSEL FARMS,271,416
00000000-0000-0000-8B08-C2587A4C037E,550556,Store,JAC,FANA RAFAEL,500,RAFFI BOY DELI GROCERY,59,948
00000000-0000-0000-7C6F-52C39AEE9D63,405502,Store,JAC,TWIN BRIDGES ASSOCIATES INC,2400,TWIN BRIDGES CONVENIENC,49,318
00000000-0000-0000-361F-B2217E7A5095,747057,Store,JAC,7 ELEVEN INC,0,7 ELEVEN STORE  38658H,1701,1019
00000000-0000-0000-3D88-1A153FF8680F,721401,Store,JAC,MIDTOWN MINI MART LLC,0,MIDTOWN MINI MART,24,537
00000000-0000-0000-C6CE-6A935187EFE0,671954,Store,JAC,PMP CONVENIENCE CORP,1600,LIBERTY SMOKESHOP,118-20,196
00000000-0000-0000-AA27-7094ECADE0B5,745316,Store,JAC,LOS LIMONES DELI GROCERY INC,0,LOS LIMONES,1330,894
00000000-0000-0000-92C7-A1946D99D3C3,716756,Store,JAC,ESPERANZA SUPERMARKET LLC,8000,PIONEER,107,307
00000000-0000-0000-F4DE-D435D889F8A7,744384,Store,JAC,BAZAAR & MINI MARKET INC,1200,BAZAAR & MINI MARKET,1943,1020
00000000-0000-0000-BCC2-6872428E0F8F,714386,Store,JAC,DC FLUSHING MARKET CORP,5000,DC FLUSHING MARKET,133-54,196
00000000-0000-0000-2CF9-EB8CAE56711E,633607,Store,JAC,LA CABANA INC,1200,LA GROCERY,33-18,196
00000000-0000-0000-4263-D0CA2B371D6C,470259,Store,JAC,R&S MEATS INC,1100,R&S MEATS,212D,1020
00000000-0000-0000-0F47-E50BF6A1B7B1,637985,Store,JAC,POTOMAC DELI&GROCERY CORP,1000,POTOMAC DELI&GROCERY,199-15,196
00000000-0000-0000-DC49-DFB501815A76,748530,Store,A,GENESEE SHORT STOP INC,1500,GENESEE SHORT STOP,2255,300
00000000-0000-0000-A9FA-CD2024EBCA71,385523,Store,JAC,STEWARTS SHOPS CORP,1800,STEWARTS SHOP 346,4700,127
00000000-0000-0000-9C61-38CC26FFB37B,310134,Store,A,MELVILLE CORP,200,MARSHALLS,3403,702
00000000-0000-0000-C0A2-806F82F155BA,737692,Store,JAC,DANNY MACAROONS INC,330,DANNY MACAROONS,156,749
00000000-0000-0000-B5E9-FE0817189215,747570,Store,JAC,RN786 INC,3000,7-ELEVEN STORE  38533A,733,1020
00000000-0000-0000-C9CB-E41EF42419A9,552333,Store,JAC,TARRYTOWN SNACK MART INC,500,TARRYTOWN SNACK MART,440,974
00000000-0000-0000-3A8C-79C4CC8753F0,638556,Store,A,CVS ALBANY LLC,10000,CVS  1058,41-08,196
00000000-0000-0000-F992-780B557E5248,741343,Store,JAC,BATH FRESH DELI AND GROCERY CORP,0,BATH FRESH DELI & GROCE,2272,894
00000000-0000-0000-863D-91385972A542,190128,Store,A,IRELAND CRAFTS LTD,3500,GUARANTEED IRISH,2220,758
00000000-0000-0000-2881-877B58752373,708030,Store,JAC,M&S MINI MARKET CORP,1500,M&S MINI MARKET,7301,894
00000000-0000-0000-B98B-0B3BDA95CC71,551853,Store,JAC,BRAVO&LUNA INC,900,JULIA'S,42,962
00000000-0000-0000-0240-FE734A2C5512,743021,Store,JAC,AVOGOLD ORGANIC MARKET CORP,1500,AVOGOLD ORGANIC MARKET,305,894
00000000-0000-0000-2079-FF6EBA270876,610496,Store,JAC,BROADWAY MEATS INC,2500,BROADWAY MEATS,1259,894
00000000-0000-0000-D594-E23527926793,705626,Store,JAC,HEIMISHE GOURMET FOOD INC,1200,LEVY'S DELICIOUS FOOD,147,894
00000000-0000-0000-E3D3-AF5CC6318A28,731350,Store,JAC,SAMANTHAS 178 DELI GROCERY CORP,0,SAMANTHAS 178 DELI GROC,178-02,196
00000000-0000-0000-872F-A85938A62E08,310582,Store,A,DOLLAR TREE STORES INC,16000,DOLLAR TREE 2004,416,687
00000000-0000-0000-8E54-00076ABD81D8,751401,Store,JAC,YAZZYS MARKET INC,0,YAZZYS MARKET,1210,105
00000000-0000-0000-8EC8-E81189D1BF2F,460037,Store,JABC,TOPS MARKETS LLC,47000,TOPS 539,309,46
00000000-0000-0000-D3C0-77B69BAD201F,670577,Store,JAC,FAT MEAT & PRODUCE CORP,12000,BRAVO SUPERMARKET,4808,894
00000000-0000-0000-4837-E8E748163E84,736426,Store,JAC,DR JALIL HALAL MEAT & GROCERIES I,0,DR JALIL HALAL MEAT & G,110,709
00000000-0000-0000-F715-1A9F9721395A,615471,Store,JACD,GITTO&SONS HEALTH FOOD INC,6500,GITTO&SONS HEALTH FOOD,38-40,894
00000000-0000-0000-B44C-FB0A033F64C9,755269,Store,JAC,NEW STAR DELI INC,0,NEW STAR DELI,59,307
00000000-0000-0000-28BA-9CFB97757703,736797,Store,JAC,322 EAST 34 INC,2500,NY GRILL & DELI,322,749
00000000-0000-0000-84FF-F2C2E17D329E,742590,Store,JAC,LAKE AVENUE SERVICE LLC,300,BETHFORD AUTO,4490,289
00000000-0000-0000-2258-0CCF4ABA5ADA,740091,Store,JAB,STACK AMY,500,SWEETLY BROOKLYN,447,894
00000000-0000-0000-58B3-2EBC51102E59,474103,Store,JAC,ESHANA ENTERPRISE INC,2200,ROYAL SUPERMARKET,451,1022
00000000-0000-0000-E978-45EAEFF30733,715008,Store,JAC,MERCEDES HOUSE MARKET CORP,0,AL VORA,550,749
00000000-0000-0000-DBCB-72AA04AFC552,737476,Store,JABC,TONYS BARGAINS & CLOSEOUTS INC,2000,MIDEAST BAKERY & GROCER,7808,894
